Sample number,X1,X2,X3,X4,Y
597.0,2536163.2498063636,2740696.404931906,2933883.982535011,3065424.3236331483,2219567.9491711333
598.0,2748249.1471261573,2860663.3215860357,2923123.3781990637,2991295.806394304,2454595.576200051
599.0,2551722.7019922454,2783109.1340381755,2914842.7400901993,3162955.5406743507,2226492.686703644
600.0,2770816.647885271,2979228.4206715375,3202614.2127008103,3289014.4084819662,2501638.136796351
601.0,2804295.7476093024,2974613.692471676,3123957.586993269,3320242.041759317,2402385.1940835635
602.0,2997245.2294477792,3159301.346100662,3323510.047302611,3441356.6390560996,2643317.669492303
603.0,2619282.531295508,2733383.6632511797,2817148.563256169,2929898.5761091714,2276485.4624652704
604.0,2714901.7821434904,2984215.424742468,3210798.119629707,3332834.506903701,2424225.613577247
605.0,2489824.097823574,2612402.2652369714,2702233.1529142493,2786093.7414324046,2221368.6553841336
606.0,2704771.6522368607,2906040.314277517,3050470.469534749,3173415.5906139836,2436181.079693977
607.0,2671737.5977566577,2795667.296855448,2922136.423723022,2980132.1900556553,2367273.960654528
608.0,2454273.5213303193,2701994.4375089314,2868730.8141724435,3140393.2849048534,2232027.9021834065
609.0,2563963.3693629364,2748523.8973560594,2968622.1711620293,3090527.1408451214,2286889.7877360755
610.0,2527790.733617522,2695354.207702877,2906277.5140290475,3030269.9947400233,2194136.5487901918
611.0,2551988.1628691126,2730038.6747182896,2864135.784185606,3007235.1754135173,2290085.299771538
612.0,2583357.2847333774,2817662.116314993,2985245.291622668,3125584.729603839,2356901.4047145774
613.0,2845773.4754061606,3000398.888619824,3096964.369376439,3164144.2409912073,2545973.3449902027
614.0,2745101.4869526047,2945061.2045787224,3086064.2239567814,3201077.848568432,2465946.4102983037
615.0,2727001.483556888,2942025.181088435,3110294.676051199,3218951.503578661,2427230.568485199
616.0,2422626.4705590927,2563166.333483095,2652513.143327248,2776484.9097267156,2188643.086769369
617.0,2767157.746670745,2966463.5984501187,3106857.8499826323,3213601.5233717407,2492667.4802736193
618.0,2748238.7259112373,2993889.746374909,3188063.7314250157,3398490.6801014487,2399160.298650189
619.0,2524063.249708427,2664461.5545582264,2804503.1847902513,2864338.8676480064,2238538.1913234433
620.0,2935415.379083171,3143247.0864039976,3333372.452797147,3352076.3340960843,2616891.6988268667
621.0,2712598.5696228235,2907508.121455454,3031090.27720271,3080908.903578783,2419971.7440643245
622.0,2756716.1648721034,2964188.6540741925,3089375.4161918117,3165816.243708933,2458371.2470173603
623.0,2707502.6745405635,2925478.706607554,3091837.867501688,3116600.4356434736,2415498.718750661
624.0,2448753.475145542,2630089.9109547865,2780372.5371245546,2857491.4074013955,2236357.848905413
625.0,2700139.517076622,2916843.505412626,3073066.83032871,3249351.171284727,2397993.0878434745
626.0,2370160.629259102,2636986.8209659364,2785316.1401015534,3066224.09422785,2166518.66593223
627.0,2612313.8561963704,2726247.027706017,2796093.953781569,2898521.563969668,2273076.5212811264
628.0,2585624.4076727815,2736064.3550385237,2910488.7106231824,3032420.6403911104,2275836.498406546
629.0,2786194.511025599,2941179.691748913,3113664.558080487,3177227.9485666044,2498388.2220852226
630.0,2727829.021400334,2931801.218470283,3142176.1319468487,3241837.132314911,2466351.2392127505
631.0,2597026.2530417335,2750023.589190329,2875559.7378929793,2972922.139210982,2234502.8494365104
632.0,2284994.417922572,2515736.8447259567,2698248.9926038356,2866926.1515899426,2027105.3533143543
633.0,2431538.3742848984,2597169.403644685,2728041.575923342,2895644.4677215647,2147973.4741111114
634.0,2899928.7877682173,3072347.3033403014,3238434.3000942296,3336541.022653914,2558049.5448088055
635.0,2471268.688812701,2677133.190277159,2805570.911800049,2975322.258347222,2216593.4732791064
636.0,2840146.781375464,3024409.5559157883,3188161.42295587,3287771.4859025334,2440073.801753042
637.0,2424987.492768639,2622479.6623257175,2744762.6264308593,2875475.8880968294,2176226.0329633555
638.0,2621384.1177917775,2781612.065777985,2934141.302041727,3047120.9299555775,2354440.1113477545
639.0,2609411.2700090865,2802132.9617425785,3006512.69679704,3158596.9044180526,2284592.951810311
640.0,2445307.8757060207,2617442.9602484647,2747115.8839528114,2852572.555141319,2146626.0190116474
641.0,2676679.7318524094,2835764.1743999375,2956882.4852811317,3136300.33310991,2380987.2893144125
642.0,2445080.256688436,2725450.751174983,2903983.0727169816,3134636.6142529915,2234907.527341526
643.0,2700663.8367290166,2850543.295340421,2940720.7743015047,3016814.70175511,2386705.94937258
644.0,2818239.33723475,2944264.1139793824,3033800.9418300292,3120093.12720116,2498099.905956817
645.0,2706761.774453454,2923305.2494980823,3081156.0904204817,3145422.46741803,2413311.6758159213
646.0,2866864.277374434,3127554.1986081856,3246466.518514677,3462361.4904134497,2547399.2531870897
647.0,2586185.246520722,2731420.0838419446,2898044.6749934154,2995947.924867889,2335254.6180709344
648.0,2724214.684038038,2909352.4063217407,3062306.6683190693,3284110.242795615,2392496.620165662
649.0,2392178.5650242018,2657946.6651200335,2803624.222432397,2928539.033900387,2122604.7953010695
650.0,2780054.4235308166,2949168.9781569573,3133716.8574784393,3238617.774031177,2513448.337312
651.0,2478425.7433516537,2778642.0185971353,2950426.8978619548,3251724.942801953,2182088.463956097
652.0,2605548.37905617,2714212.412973264,2796351.404560994,2867520.080220265,2328720.4525323953
653.0,2850047.4132272117,3047775.8302834653,3254263.634394224,3441068.408153959,2545962.3707918376
654.0,2885201.435854252,3094460.0719236215,3233608.9146099035,3401036.0949206753,2535722.0890780888
655.0,2773469.6419604896,2926285.5986183845,3045874.647275931,3097938.0700777667,2498159.9272445394
656.0,2613597.7676736843,2817830.226511212,2974943.92251294,3170279.4531516037,2295204.3940350683
657.0,2610676.5472787744,2849327.137499473,2953921.201218688,3128180.8252577367,2283615.419990016
658.0,2487587.0918597933,2759532.490245102,2938432.1801376347,3156062.9688754412,2273289.5002407865
659.0,2849107.749603996,3027624.090967012,3144807.5394692034,3273669.943263733,2481337.3749682503
660.0,2573442.696178945,2800112.6221650178,3036180.0839500176,3116884.355492899,2241863.9712937945
661.0,2835156.171145084,3001172.689390653,3152194.3694831165,3229174.805782516,2524377.933833176
662.0,2513257.489924145,2689829.899547159,2821713.0401082723,2968080.812992031,2146448.4519233103
663.0,2668210.884631959,2832718.4147669943,2961156.758077944,3013033.196638018,2400284.391330986
664.0,2471592.1210094015,2611329.030017916,2705730.9254865036,2792146.693864462,2210195.890869158
665.0,2761778.9866263587,2899269.033353689,3044915.0371894594,3133992.4793420318,2437061.18794189
666.0,2639577.4428137057,2838981.6257706094,2983821.7078841324,3183528.216715504,2259809.8337544026
667.0,2676669.8320155605,2837689.4821156734,2937209.840337009,3029702.9346124064,2415244.2610326484
668.0,2670141.939865077,2900236.6015288597,2999593.515757295,3252056.5554022836,2340998.988354873
669.0,2801308.898557419,3078384.723858964,3267250.670768298,3384193.9594626604,2493217.417604369
670.0,2681572.5044408063,2858509.1849199156,2979450.696270871,3146826.136980175,2407621.1145216213
671.0,2554880.750928018,2801107.2462733095,2954052.2472973038,3075358.7996416953,2293568.65314428
672.0,2620850.177584489,2748900.5647904053,2857290.1374264434,2959415.746519709,2262185.9113113405
673.0,2389757.091187886,2587146.291135083,2716366.3894091314,2850741.744773717,2154372.9571175086
674.0,2766317.700498207,2996030.0442624963,3098010.428146473,3269595.578828585,2462487.5738265505
675.0,2598644.9343734905,2787790.506640459,3024673.5076545794,3117362.170156867,2279081.2258718205
676.0,2793164.541200107,2979402.0597892366,3112754.8745348994,3318750.2122217347,2457818.868058391
677.0,2754442.99607324,2924812.004720202,3065394.020384691,3080537.5148855573,2460856.4441556935
678.0,2661787.9833338954,2878313.477747709,3042852.2595262323,3174079.03867577,2297488.606473833
679.0,2410316.231554977,2626365.0536183123,2811791.38852257,3066773.3715336923,2156234.9208102543
680.0,2847262.2922070227,3027715.7892425223,3212947.78321937,3322827.1636443376,2509277.544603587
681.0,2408550.903077264,2568425.868405664,2700755.9242256884,2890094.932892121,2129141.358826307
682.0,2838901.5555884456,3032397.3700241586,3148660.052405437,3297300.190026699,2500808.7878513075
683.0,2601483.284153339,2764238.8214543043,2994404.1996703437,3104741.7869551964,2217246.934898557
684.0,2792670.660816197,2932273.099651651,3006539.8986671083,3109727.9497665847,2475647.376016564
685.0,2823616.8428098722,3000848.1640861677,3206328.819094652,3288774.3422483373,2422407.7364866496
686.0,2647839.4612797303,2818807.5009359275,2969603.185328843,3088851.276817159,2374426.2314801095
687.0,2429575.3527713525,2647816.4787042695,2779614.9920675997,2950822.068730969,2178336.9416744043
688.0,2509401.6503738756,2778539.1919538435,2927126.9968867055,3158299.2777007413,2183258.302006315
689.0,2503854.6291451985,2728164.938837728,2938815.9899236243,3089332.197968313,2186235.8402959974
690.0,2627390.6466775034,2846674.1695927256,3021041.7861928577,3204552.8314256016,2329220.610514929
691.0,2579791.5310809077,2699735.6955218324,2825549.527873781,2895875.3552118544,2302248.8925196207
692.0,2805179.101830046,2938730.7870193175,3081938.024249523,3143247.2015017276,2483042.6903340938
693.0,2495037.9760479634,2694205.000161173,2859935.527388205,2976183.4882172607,2183425.7629591012
694.0,2545611.941257294,2772025.103666881,2873078.3555251434,3059872.169212524,2263295.951146978
695.0,2800542.105584119,2935722.922355515,3128871.883118443,3228954.7531875973,2418310.390572873
696.0,2653000.2830513925,2827920.996019502,2926793.444878457,3005787.9898732374,2312900.5455093225
697.0,2780866.8513505664,2908842.9236848727,3007226.993335475,3080237.8197752577,2487040.344383634
698.0,2346753.669828437,2554869.580860334,2732333.553423343,2900753.6639517928,2099511.7866843776
699.0,2649021.0611889986,2774685.3708065846,2840391.0145470677,2940278.989206185,2352161.720090743
700.0,2482152.8455823134,2658643.597559207,2767485.6231771065,2893076.5930640833,2184108.9842354245
701.0,2668945.475811149,2798944.938845081,2907409.837290815,3019142.808385103,2306289.01105251
702.0,2504944.105846847,2667345.693673532,2822475.4479522025,2980791.207017218,2221579.9233991443
703.0,2521001.3761269166,2748920.0447214385,2886768.4013521797,3116845.36055661,2199929.9825714496
704.0,2908813.8450887236,3120074.809850633,3284709.645841252,3331400.054497605,2589801.9997335477
705.0,2368579.7826993004,2603238.597025894,2767052.3880956043,3002187.859498873,2154479.4555706247
706.0,2719624.454069435,2911892.162290807,3034119.001437225,3195453.6245283294,2358954.4112888267
707.0,2723557.9352139705,2887152.1351782037,3019292.3198433626,3174963.8888163506,2398368.297644312
708.0,2697644.324068588,2857464.3276944393,2986689.739638857,3111815.249976553,2420450.3932596915
709.0,2835083.1648806636,3013101.36271885,3207272.4671660657,3260237.5267229485,2467476.5718736015
710.0,2787204.4036114793,3018604.2357653137,3179309.001182048,3443632.179227124,2402757.625291957
711.0,2707089.6914640255,2843045.6337931054,2933704.73671828,3005063.6113288,2282084.177728564
712.0,2838232.536707079,3049825.8242703904,3207895.9186174977,3286885.6065402017,2528856.452944939
713.0,2724284.57510531,2905148.2433685097,3050884.5226087323,3148704.3869533124,2323047.722582778
714.0,2820862.912275892,3037146.3538938053,3172127.465364445,3336418.8910964467,2536239.65761786
715.0,2587901.476665771,2813200.1025382536,2932043.5779138566,3175820.31453575,2319748.940911388
716.0,2565383.1015330693,2717285.190549716,2826317.3900254285,2852111.552559822,2313467.0291363234
717.0,2659768.950007249,2852522.667311769,3013985.498105948,3012836.5422633314,2374683.4006826826
718.0,2402506.5580900335,2558612.876569039,2679124.5301393606,2797926.7153702434,2113074.3425208125
719.0,2654797.6737388954,2830337.1430811724,2965611.2920939666,3155550.401436359,2364471.0786094787
720.0,2952951.2355060135,3170516.2962791733,3352625.2096616025,3410912.456170176,2597100.1678348393
721.0,2753398.8457876956,3010712.5714508374,3118100.3848075923,3321767.546135381,2446123.3694372503
722.0,2591775.8928837683,2743760.215962727,2886873.507813822,2981608.0881747287,2319262.9101547212
723.0,2760713.647814257,2919506.870589167,3071687.071071782,3164934.933845204,2437821.9139497583
724.0,2438741.5618959595,2627204.616266941,2769168.287365337,3001027.620855926,2179917.231865007
725.0,2617309.643182052,2760087.3424758366,2948055.7218968417,3022111.146451191,2306604.240043364
726.0,2601171.238578782,2876422.948512971,3059173.98010195,3250083.749203736,2308247.06842196
727.0,2633390.0898170094,2825879.3264585445,3069859.8622819944,3154402.462580842,2305279.1241208888
728.0,2706902.3312601084,2899517.235757854,3064839.8143911376,3219491.875883216,2421953.591243168
729.0,2863832.914014694,3055826.4446645854,3239867.881845317,3347612.1493790857,2517428.0726592406
730.0,2539838.7797601107,2736866.7002403405,2910147.9404121605,3047651.227303199,2174449.5411104048
731.0,2800154.2023346843,2980910.4248128682,3116770.556040395,3255895.6722904686,2465201.148977466
732.0,2666586.760812526,2804209.8441272047,2917827.6385981934,2955709.3683748157,2331514.871431026
733.0,2401040.7839318407,2550426.0452140523,2675998.6203392767,2851005.435931132,2049585.7722544025
734.0,2618564.475072569,2833100.6555553223,3022776.964985439,3204811.9111947184,2338444.5283949864
735.0,2831512.5095598046,3045873.4581782697,3256244.598238858,3317959.4381357315,2520626.4152021627
736.0,2529264.812797437,2787984.5601400775,2956299.833315394,3225264.452125456,2240301.283146942
737.0,2584944.75265789,2801157.1776222955,2940903.5822707694,3093369.380013779,2296319.252030376
738.0,2475874.967416235,2687027.7734061684,2853363.5027792132,3016740.137203731,2159814.286628438
739.0,2668576.216770693,2889446.7467081994,2995588.3927540565,3154728.3284158283,2373877.88833487
740.0,2666157.1510856384,2817324.8452512296,2963183.1006490486,3014318.982025944,2385506.661780655
741.0,2679583.396313698,2832585.744882231,2925981.4449399454,3058469.465246053,2403274.3513704212
742.0,2658408.085921785,2807752.4049537852,2915814.5546717555,3004472.76599743,2393416.49536965
743.0,2557552.525613275,2755227.7161852303,2920783.1480003716,3133651.5660393774,2244593.520887092
744.0,2613806.739133354,2832828.5763503634,3029324.675029739,3200442.748945178,2285899.3446781226
745.0,2739102.670045213,2921247.871779885,3099905.5359822838,3379344.0243051928,2438092.1830443596
746.0,2720040.563100277,2881656.1083846255,3049186.1611502883,3140634.413367792,2435608.78563399
747.0,2832919.4878080194,3022301.248808811,3168422.2983894814,3258473.3428694196,2525600.7999583865
748.0,2658091.0313913343,2895456.613253843,3130577.2403435092,3314975.262674895,2314844.315966124
749.0,2745825.456572998,2932153.4168557706,3085644.495596364,3126365.113648581,2470880.7518726843
750.0,2831034.365159803,3030111.340366503,3241733.399968646,3292208.5674926885,2548533.3714192463
751.0,2705719.6847796068,2822033.430152036,2904422.49657455,3011556.528200203,2399058.942711515
752.0,2714798.1941917245,2850266.672198507,2962273.93208716,3041389.49690235,2434744.9272269094
753.0,2995745.383983075,3185053.3431782047,3382044.0485993857,3464289.357120363,2640070.5452517252
754.0,2804177.4885421856,3045210.154003827,3209211.6366317724,3335465.446653931,2496224.233984845
755.0,2703985.705330492,2927645.0976398652,3122797.7721471833,3229627.2464854373,2368944.878044166
756.0,2603248.097185887,2755221.801638944,2897350.6792749874,2943129.125217341,2297664.1504646065
757.0,2650743.136751627,2843023.8891262924,2975568.661650705,3010502.54110567,2412859.2735380563
758.0,2943800.6829797993,3163823.5505565326,3414157.261456659,3466400.334045666,2614783.80357427
759.0,2725665.7136585345,2959178.7094541644,3164570.639821497,3216829.7330086627,2426880.2517863153
760.0,2605437.4266389306,2720644.205015966,2804338.1623591366,2881493.1269446127,2322859.0526843774
761.0,2527208.011900388,2762345.0503511145,2941675.7474089004,3120039.1689032097,2301085.612755008
762.0,2530388.7419620543,2647765.9784826017,2775336.622076287,2848069.259462579,2239861.9320336776
763.0,2644497.2105191434,2896268.6237360886,3047404.1601274605,3311027.735023655,2315107.2061637947
764.0,2634378.480748878,2821338.906805977,2944117.519277127,3014917.713941083,2318463.09857287
765.0,2689315.0826203017,2930995.995846003,3077207.1455007233,3325232.238970849,2414315.5650739917
766.0,2675846.7677314314,2870969.5626458847,3127558.331554602,3251077.395774341,2340673.99990038
767.0,2639785.382691302,2905952.46312097,3053810.061866672,3245729.8516071965,2344415.8656252255
768.0,2688967.7831216906,2841850.3735063164,2938039.175103854,3052936.2182897152,2375074.5061535668
769.0,2606995.9074833696,2715480.704919816,2803143.675869248,2902116.487226088,2312554.8176807505
770.0,2608179.473693959,2887657.281617166,3060329.5007489254,3296817.7498348374,2312828.346838071
771.0,2525722.375449732,2709346.8303716304,2886705.039515902,2979512.8854128714,2214525.3052766044
772.0,2640898.124651783,2825442.9577786415,3030895.005041548,3042828.9913731166,2392605.2284796326
773.0,2602040.817006836,2750789.1692537377,2848498.8237984763,2960493.470231961,2342172.0717201373
774.0,2914760.1954071214,3152159.8436859534,3342816.0795651334,3432516.2772655454,2593547.593330968
775.0,2976786.7832820937,3173555.849940943,3329043.752982722,3427350.480061664,2589024.9393847003
776.0,2883257.722649798,3106518.233334361,3312683.4138444187,3353220.261629464,2569686.0646049543
777.0,2618030.046033576,2771191.9631492826,2852169.918079716,2963049.3127990137,2315172.97218106
778.0,2573574.342973456,2735345.5973387756,2856976.9035089244,2934338.028363404,2293361.003851632
779.0,2766631.9774265564,2971627.907797071,3136387.995525014,3185550.2917455775,2465735.118581572
780.0,2646691.717821526,2806032.3384668543,2911637.684986453,2992550.022429655,2388989.1214214657
781.0,2704066.4951091353,2895981.4457424423,3000334.803489973,3135084.6453710413,2408396.623706495
782.0,2616268.162252701,2863976.535439684,3066639.7978254226,3256109.201179138,2340750.8825942054
783.0,2505190.5160436346,2672786.281341602,2809739.699992996,3023665.1554385982,2143542.0033899033
784.0,2590242.3330386616,2768163.72879056,2959144.0713188294,2993770.0169373103,2316113.2499858118
785.0,2674688.635403583,2851529.6805216447,2967189.0826400174,3109608.757163762,2405457.2748654024
786.0,2541234.2915506624,2756822.361479014,2892679.9444853486,3067836.2212934666,2274093.4773924877
787.0,2702839.597029305,2950526.3060075245,3105558.7118418124,3321573.133206405,2424958.4979635626
788.0,2602593.939428239,2767932.134601811,2901774.8663094724,2991913.46892505,2294605.470128662
789.0,2729284.2233725614,2882206.818456396,2970084.1263757315,3078252.7988035944,2459824.5364837395
790.0,2791604.9660377516,3010883.589677789,3100284.055609356,3267135.5650875326,2485089.3551010797
791.0,2979595.7693675584,3170188.775876257,3368619.0710757873,3446867.6407014388,2622538.1102166865
792.0,2715693.814974972,2882273.5628784215,2982024.7385110897,3046930.2212039116,2464788.832190592
793.0,2889583.70031005,3076503.1791274333,3244532.2087699105,3293736.8074299484,2427725.903023012
794.0,2668408.438453369,2879655.5467763697,3040602.285035118,3261501.8299765973,2319417.4883307973
795.0,2682058.2060949137,2890397.8679379807,3064861.4505551923,3188123.9938528948,2412744.561696576
796.0,2726986.89628892,2842331.349401401,2918742.4925523577,2966114.658890948,2460506.724465681
797.0,2539691.5063411226,2721009.283251022,2835513.0855529928,2966446.7406348987,2286000.790640932
798.0,2803480.8122723503,3071693.4941756697,3272651.185980336,3378332.484520391,2493741.6856995863
799.0,2672481.7183016404,2938443.965495681,3120667.4900896894,3390049.377834887,2430421.636961222
800.0,2516615.2781016836,2709227.635500241,2813032.4070611317,2969077.7113322476,2281501.1903612083
801.0,2787580.678176421,2954748.299164886,3060593.3740863744,3230995.8957037283,2455993.48770577
802.0,2639851.9783665743,2805373.516913688,2914173.9821678395,3053693.3782810625,2327607.6013118904
803.0,2895262.1890970836,3107732.8717028326,3240679.987235435,3333941.2668250618,2637454.2758682114
804.0,2865496.5510868817,3055405.841605843,3199937.2056329027,3326490.5757474746,2491371.2087506787
805.0,2604168.6409874484,2839104.8543038163,3051933.2091162787,3217919.6216783244,2331139.7924324865
806.0,2656874.1321111633,2881786.655648835,3092768.0129516292,3271785.714471169,2380405.1934064943
807.0,2832284.232518708,2998140.362388373,3145980.5897151222,3237810.8006961364,2547941.3850480346
808.0,2665824.4374328405,2802402.0802862886,2953377.870831103,3039733.290791876,2243926.4061754025
809.0,2573386.674941038,2759784.043491717,2901903.903937147,3036529.907443869,2324415.098337403
810.0,2876937.1237184564,3077385.7952359477,3206385.332782328,3373296.6665364057,2585959.2200978315
811.0,2633279.881240392,2860809.522011426,2987706.840815047,3091285.171111107,2366239.7765811197
812.0,2612276.4774432527,2761973.6575214346,2871365.521624258,2972581.867618422,2342324.247014242
813.0,2625425.9977427544,2779566.5087792706,2899583.220352998,2964665.444087046,2376465.373705662
814.0,2575870.2105704816,2696219.5591718666,2806125.623708881,2882420.3624464087,2309823.4256767365
815.0,2768713.394162098,3039515.540379627,3209200.1093882737,3357706.9702450824,2487595.8042303403
816.0,2663857.1282773614,2795037.985090487,2889158.060980197,2986222.2400021073,2393091.433227393
817.0,2550533.983672061,2808223.412439728,3019217.8142990298,3096363.571452772,2221645.695192118
818.0,2779600.3757971437,3078310.9384074644,3259866.8028480606,3515582.5038615684,2465842.3221730394
819.0,2575368.7111150427,2789662.898838023,2930612.5845502745,3218970.823492271,2200878.7352001653
820.0,2952493.421592644,3114005.277364443,3302193.94199108,3412747.344312499,2547328.10109467
821.0,2572717.0051912474,2756245.2514799773,2891436.9752781,3000446.5847707153,2291794.6861688127
822.0,2874004.2046139454,3085947.909873229,3266407.915139875,3474542.926742753,2565810.284152815
823.0,2856511.061240549,3006849.8596090185,3196452.3989944174,3299886.062087129,2537398.6233118367
824.0,2666184.116778906,2868889.4537888644,3022552.2583637517,3138737.121968021,2337535.8306803014
825.0,2653617.527517285,2875593.509508088,2997185.7054075473,3244370.7650675024,2325610.164704103
826.0,2606693.728828873,2858451.643713152,3027069.294560537,3260690.8499430646,2270659.021862887
827.0,2863079.11956749,3028225.3646201408,3204454.313945037,3261935.470194581,2556801.667329346
828.0,2450855.0582833993,2630631.219640319,2785077.5374881974,2926815.4681947883,2148418.8122011675
829.0,2409532.3025000985,2542744.254949127,2696224.9599749157,2781108.998854518,2141483.6536496556
830.0,2525017.6784587796,2707561.3844950697,2824434.2915142807,2949218.9616998113,2192228.6094567347
831.0,2696502.7785941595,2870558.200617348,3033711.799183253,3085403.703691977,2375234.130914095
832.0,2512918.156340822,2714499.13382915,2895735.134757822,3081545.878817694,2253984.268379579
833.0,2825690.367080608,2990984.328245925,3195731.392106492,3263527.1506862696,2536298.774010139
834.0,2611918.828568447,2742700.6023612283,2860925.426611055,2967368.915968896,2333987.180610429
835.0,2809410.379243376,3043605.1040142947,3227006.553865232,3420749.7053417573,2548275.8383009927
836.0,2469626.756629744,2703265.9793789336,2916645.5825362056,3151487.0204862133,2223084.0361164375
837.0,2510425.859820602,2731585.110752894,2859323.179454388,3000906.087971544,2192758.7579831053
838.0,2663113.397517239,2862337.542305428,3052270.4862150257,3257266.9951601494,2375450.719474447
839.0,2789506.0818116195,2945598.9347820054,3063209.659207325,3145017.216944821,2434359.085572453
840.0,2631008.949893444,2839372.286748509,3027851.3527711835,3148961.462696294,2306483.2991130766
841.0,2724222.5055162846,2873707.941296889,2989658.3856875394,3129629.9967854447,2404121.3583925324
842.0,2766652.112721132,3005841.9021513723,3120412.3623083327,3346370.3038886655,2520743.4250633135
843.0,2437059.6511559985,2669635.1129319896,2851113.753037248,3005096.4920489695,2155658.723780204
844.0,2570091.8300428074,2782068.4110114137,2978355.9394826177,3102961.6819119817,2300943.989880555
845.0,2359050.714971343,2561302.279862732,2730062.047532489,2829834.545182426,2144501.375134256
846.0,2400623.735456488,2679422.816912599,2851448.903509498,3026530.54947531,2151030.9206756507
847.0,2834141.910375854,3034987.1661370913,3267987.1062797634,3351411.576914923,2533047.5890147747
848.0,2740640.9488102645,2922190.496422254,3058618.197685358,3094569.3387200627,2465767.4701089165
849.0,2624149.5338786473,2719765.5586523856,2801843.808545126,2900868.338688793,2283574.5691241384
850.0,2901886.530428115,3062141.712799526,3235792.9873781097,3338947.489604411,2560474.266021399
851.0,2565270.965723795,2822325.9417885165,3014469.560018279,3194593.1230388186,2300235.6241390547
852.0,2780770.5606007627,3002051.802374724,3178855.608397445,3188433.0783709483,2533942.247169701
853.0,2730149.2926121135,2847189.9435212594,2961664.1430618633,3102095.835107325,2365985.074126728
854.0,2624451.5900543504,2836888.0817663837,2986738.603362509,3224189.7268376616,2340746.9765495146
855.0,2686323.2982802363,2888319.290339022,3067047.868237138,3139521.0842417753,2438447.6343558673
856.0,2360885.35055308,2584966.3756244066,2704183.821045657,2894360.5729984306,2059799.509196402
857.0,2771044.924952102,2941145.202716396,3063280.9834244684,3118663.705886435,2481121.825965795
858.0,2645180.63458227,2894656.169419143,3119523.819074471,3256087.8208194366,2367773.042718958
859.0,2580012.798896024,2756977.7841815413,2879642.761910496,3018162.6845045993,2320169.979774989
860.0,2621001.4285720563,2895849.799199525,3076227.6612619273,3330113.670939167,2324201.6073992066
861.0,2598027.5346791404,2829228.0937693384,2988674.083143993,3188264.3855602774,2351611.6837510373
862.0,2813896.8799789,2990123.6094792653,3151910.2082684734,3238186.9659081213,2533664.37624772
863.0,2545319.336320771,2759849.637339953,2925833.0922758775,3101138.0473546893,2298502.1216609697
864.0,2866768.490674308,3096765.5052243695,3264121.9007699573,3370139.564061579,2611527.84722976
865.0,2665210.850076273,2787675.6756096124,2875515.8390456117,2977311.518291308,2390756.2918752832
866.0,2604033.148182816,2839035.232958666,3000967.5575839,3084750.3997525955,2377394.6815013033
867.0,2772284.094846654,3044749.3647358753,3214663.0481772097,3306137.5434592897,2532582.6673029927
868.0,2608838.2990472107,2889749.056041773,3079919.885551232,3304808.61978898,2376784.484739077
869.0,2641558.206628691,2861730.5580962524,3021909.247681058,3139425.4595172713,2369057.3767226627
870.0,2576807.770153802,2793868.4997400315,3005393.4030378796,3133269.8425480938,2251365.755060107
871.0,2492765.2549559167,2715447.331945796,2898969.9931240673,3105992.065050451,2240706.164427998
872.0,2796093.932619374,3010097.6893034745,3196061.9854292003,3322655.4043774847,2505127.692269995
873.0,2534301.840532283,2684685.3352202373,2867574.30752954,2959915.802545924,2224133.8685448323
874.0,2411641.521654023,2630590.6495878925,2781469.3155674175,2893009.400508009,2167550.8619524417
875.0,2540155.360102828,2839062.5882069455,3006462.2751849922,3251348.0048857294,2321556.091366627
876.0,2580112.0899414145,2781741.6800762666,2912194.4685800383,3037100.6319991252,2262522.5480353525
877.0,2609930.580609643,2769146.3926644376,2928770.4263428287,2991785.54222048,2344928.3977775224
878.0,2633536.650789072,2815912.690017468,2987315.4191627754,3138570.7880451432,2313161.5748394
879.0,2766066.6244626446,2956501.8453226388,3092194.137763141,3179529.0716463537,2485061.678903997
880.0,2555517.4861889426,2676896.473292559,2853383.522704152,2922880.782796339,2268194.9240654623
881.0,2482700.4796369825,2669899.2094329135,2808896.7425935487,2895482.6177699836,2232562.0479156626
882.0,2671503.831134373,2825370.6795859984,2919533.470907269,3028748.782107099,2405353.9355569673
883.0,2484151.1387797887,2649554.462768711,2792583.1326762033,2863288.471097728,2181553.102413533
884.0,2647453.352613558,2766306.2156873336,2857093.0887541203,2955639.6791034197,2365389.185725392
885.0,2463647.087360341,2651502.067284914,2776503.0453234497,2881547.180461396,2164392.4761450025
886.0,2652851.4822258516,2770606.7227753624,2847460.9878450097,2934025.8705763146,2306393.1769353664
887.0,2913322.792226762,3059952.408390589,3194217.035268106,3251243.8793284725,2610738.0391654796
888.0,2800383.3134124773,2942944.337996077,3067671.8389305403,3121047.569525418,2512728.5296705733
889.0,2436469.2159402245,2589044.481385708,2727010.7554641617,2899272.702872959,2086069.1662101056
890.0,2754836.456348976,2953307.9178915992,3063221.2432937813,3245283.697281263,2390885.386410534
891.0,2568513.0336227086,2755722.9557046294,2924128.504708941,3083170.9036221337,2255366.202357384
892.0,2776768.3020684114,2946614.8534880183,3049197.6203381787,3128231.635560616,2497208.069500742
893.0,2736215.371016086,2889521.2518960987,3002678.706602411,3092993.000140653,2453802.709340577
894.0,2563148.755195879,2805166.63467686,2980444.9696893096,3118344.2006557533,2335727.605739824
895.0,2636471.96263218,2844525.1990026874,2986873.433823469,3074710.2501393617,2406513.228773518
